Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,44487,Midwest,Missouri,St. Louis,Men's Athletic Footwear,24,91,2184,1970-01-01 03:00:01.092000,0.5,Online
Foot Locker,1185732,44487,Midwest,Missouri,St. Louis,Women's Street Footwear,23,73,1679,805.92,1970-01-01 03:00:00,Online
Foot Locker,1185732,2021-10-18 00:00:00,Midwest,Missouri,St. Louis,Women's Athletic Footwear,23,59,1357,678.5,0.5,Online
Foot Locker,1185732,2021-10-18 00:00:00,Midwest,Missouri,St. Louis,Men's Apparel,32,68,2176,1022.7199999999999,0.47,Online
Foot Locker,1185732,2021-10-18 00:00:00,Midwest,Missouri,St. Louis,Women's Apparel,38,88,3344,2140.16,0.64,Online
Foot Locker,1970-01-01 03:19:45.732000,2021-11-18 00:00:00,Midwest,Missouri,St. Louis,Men's Street Footwear,34,150,5100,2601,0.51,Online
Foot Locker,1185732,2021-11-18 00:00:00,Midwest,Missouri,St. Louis,Men's Athletic Footwear,23,88,2024,910.8,0.44999999999999996,Online
Foot Locker,1185732,44518,Midwest,Missouri,St. Louis,Women's Street Footwear,23,80,1840,901.6,0.49,Online
Foot Locker,1185732,2021-11-18 00:00:00,Midwest,Missouri,St. Louis,Women's Athletic Footwear,23,88,2024,1052.48,0.52,Online
Foot Locker,1185732,2021-11-18 00:00:00,Midwest,Missouri,St. Louis,Men's Apparel,43,81,3483,1671.84,0.48,Online
Foot Locker,1185732,2021-11-18 00:00:00,Midwest,Missouri,St. Louis,Women's Apparel,48,108,5184,3265.92,0.63,Online
Foot Locker,1185732,44547,Midwest,Missouri,St. Louis,Men's Street Footwear,1970-01-01 03:00:00.041000,163,6683,3475.1600000000003,0.52,Online
Foot Locker,1185732,44547,Midwest,Missouri,St. Louis,Men's Athletic Footwear,32,1970-01-01 03:00:00.113000,3616,1735.6799999999998,0.48,Online
West Gear,1185732,44547,Midwest,Missouri,St. Louis,Women's Street Footwear,32,120,1970-01-01 03:00:03.840000,1804.8,0.47,Online
West Gear,1185732,44547,Midwest,Missouri,St. Louis,Women's Athletic Footwear,34,88,2992,1970-01-01 03:00:01.555000,0.52,Online
West Gear,1185732,44547,Midwest,Missouri,St. Louis,Men's Apparel,42,88,3696,1848,1970-01-01 03:00:00,Online
West Gear,1185732,2021-12-17 00:00:00,Midwest,Missouri,St. Louis,Women's Apparel,47,126,5922,3612.42,0.61,Online
West Gear,1185732,2021-01-11 00:00:00,Midwest,Missouri,St. Louis,Men's Street Footwear,23,196,4508,2479.4,0.55,Online
West Gear,1185732,2021-01-11 00:00:00,Midwest,Missouri,St. Louis,Men's Athletic Footwear,23,133,3059,1437.73,0.47,Online
West Gear,1970-01-01 03:19:45.732000,2021-01-11 00:00:00,Midwest,Missouri,St. Louis,Women's Street Footwear,14,143,2002,940.9399999999999,0.47,Online
West Gear,1185732,2021-01-11 00:00:00,Midwest,Missouri,St. Louis,Women's Athletic Footwear,18,88,1584,823.6800000000001,0.52,Online
West Gear,1185732,44207,Midwest,Missouri,St. Louis,Men's Apparel,33,98,3234,1519.98,0.47,Online
West Gear,1185732,2021-01-11 00:00:00,Midwest,Missouri,St. Louis,Women's Apparel,24,138,3312,2119.68,0.64,Online
West Gear,1185732,2021-02-11 00:00:00,Midwest,Missouri,St. Louis,Men's Street Footwear,25,218,5450,2888.5,0.53,Online
West Gear,1185732,2021-02-11 00:00:00,Midwest,Missouri,St. Louis,Men's Athletic Footwear,24,101,2424,1139.28,0.47,Online
West Gear,1185732,44238,Midwest,Missouri,St. Louis,Women's Street Footwear,1970-01-01 03:00:00.014000,115,1610,724.4999999999999,0.44999999999999996,Online
West Gear,1185732,44238,West,Utah,Salt Lake City,Women's Athletic Footwear,19,1970-01-01 03:00:00.087000,1653,826.5,0.5,Online
West Gear,1185732,44238,West,Utah,Salt Lake City,Men's Apparel,32,101,1970-01-01 03:00:03.232000,1454.3999999999999,0.44999999999999996,Online
West Gear,1185732,44238,West,Utah,Salt Lake City,Women's Apparel,24,131,3144,1970-01-01 03:00:01.949000,0.62,Online
West Gear,1185732,44265,West,Utah,Salt Lake City,Men's Street Footwear,29,168,4872,2533.44,1970-01-01 03:00:00,Online
West Gear,1185732,2021-03-10 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,28,102,2856,1428,0.5,Online
West Gear,1185732,2021-03-10 00:00:00,West,Utah,Salt Lake City,Women's Street Footwear,18,112,2016,1008,0.5,Online
West Gear,1185732,2021-03-10 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,23,73,1679,889.87,0.53,Online
West Gear,1970-01-01 03:19:45.732000,2021-03-10 00:00:00,West,Utah,Salt Lake City,Men's Apparel,38,75,2850,1425,0.5,Online
West Gear,1185732,2021-03-10 00:00:00,West,Utah,Salt Lake City,Women's Apparel,29,100,2900,1856,0.64,Online
West Gear,1185732,44297,West,Utah,Salt Lake City,Men's Street Footwear,27,181,4887,2443.5,0.5,Online
West Gear,1185732,2021-04-11 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,25,94,2350,1057.5,0.44999999999999996,Online
West Gear,1185732,2021-04-11 00:00:00,West,Utah,Salt Lake City,Women's Street Footwear,14,98,1372,631.12,0.45999999999999996,Online
West Gear,1185732,2021-04-11 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,18,70,1260,667.8000000000001,0.53,Online
West Gear,1185732,44297,West,Utah,Salt Lake City,Men's Apparel,1970-01-01 03:00:00.033000,74,2442,1123.32,0.45999999999999996,Online
West Gear,1185732,44297,West,Utah,Salt Lake City,Women's Apparel,24,1970-01-01 03:00:00.112000,2688,1612.8,0.6,Online
West Gear,1185732,44328,West,Utah,Salt Lake City,Men's Street Footwear,32,174,1970-01-01 03:00:05.568000,2839.68,0.51,Online
West Gear,1185732,44328,West,Utah,Salt Lake City,Men's Athletic Footwear,29,101,2929,1970-01-01 03:00:01.435000,0.49,Online
West Gear,1185732,44328,West,Utah,Salt Lake City,Women's Street Footwear,25,98,2450,1225,1970-01-01 03:00:00,Online
West Gear,1185732,2021-05-12 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,23,72,1656,910.8000000000001,0.55,Online
West Gear,1185732,2021-05-12 00:00:00,West,Utah,Salt Lake City,Men's Apparel,39,75,2925,1462.5,0.5,Online
West Gear,1185732,2021-05-12 00:00:00,West,Utah,Salt Lake City,Women's Apparel,44,120,5280,3432,0.65,Online
West Gear,1970-01-01 03:19:45.732000,2021-06-11 00:00:00,West,Utah,Salt Lake City,Men's Street Footwear,28,182,5096,2598.96,0.51,Online
West Gear,1185732,2021-06-11 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,24,112,2688,1317.12,0.49,Online
West Gear,1185732,44358,West,Utah,Salt Lake City,Women's Street Footwear,19,115,2185,1070.65,0.49,Online
West Gear,1185732,2021-06-11 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,19,108,2052,1046.52,0.51,Online
West Gear,1185732,2021-06-11 00:00:00,West,Utah,Salt Lake City,Men's Apparel,34,108,3672,1652.3999999999999,0.44999999999999996,Online
West Gear,1185732,2021-06-11 00:00:00,West,Utah,Salt Lake City,Women's Apparel,38,150,5700,3420,0.6,Online
West Gear,1185732,44387,West,Utah,Salt Lake City,Men's Street Footwear,1970-01-01 03:00:00.034000,224,7616,3960.32,0.52,Online
West Gear,1185732,44387,West,Utah,Salt Lake City,Men's Athletic Footwear,29,1970-01-01 03:00:00.160000,4640,2227.2,0.48,Online
West Gear,1185732,44387,West,Utah,Salt Lake City,Women's Street Footwear,24,138,1970-01-01 03:00:03.312000,1589.76,0.48,Online
West Gear,1185732,44387,West,Utah,Salt Lake City,Women's Athletic Footwear,23,115,2645,1970-01-01 03:00:01.322000,0.5,Online
West Gear,1185732,44387,West,Utah,Salt Lake City,Men's Apparel,32,128,4096,1884.1599999999999,1970-01-01 03:00:00,Online
West Gear,1185732,2021-07-10 00:00:00,West,Utah,Salt Lake City,Women's Apparel,38,150,5700,3705,0.65,Online
West Gear,1185732,2021-08-11 00:00:00,West,Utah,Salt Lake City,Men's Street Footwear,33,203,6699,3349.5,0.5,Online
West Gear,1185732,2021-08-11 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,34,131,4454,2093.3799999999997,0.47,Online
West Gear,1970-01-01 03:19:45.732000,2021-08-11 00:00:00,West,Utah,Salt Lake City,Women's Street Footwear,29,113,3277,1605.73,0.49,Online
West Gear,1185732,2021-08-11 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,19,101,1919,1017.07,0.53,Online
West Gear,1185732,44419,West,Utah,Salt Lake City,Men's Apparel,29,105,3045,1400.6999999999998,0.45999999999999996,Online
West Gear,1185732,2021-08-11 00:00:00,West,Utah,Salt Lake City,Women's Apparel,32,152,4864,2918.4,0.6,Online
West Gear,1185732,2021-09-12 00:00:00,West,Utah,Salt Lake City,Men's Street Footwear,29,169,4901,2548.52,0.52,Online
West Gear,1185732,2021-09-12 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,23,122,2806,1262.6999999999998,0.44999999999999996,Online
West Gear,1185732,44451,West,Utah,Salt Lake City,Women's Street Footwear,1970-01-01 03:00:00.009000,91,819,409.5,0.5,Online
West Gear,1185732,44451,West,Utah,Salt Lake City,Women's Athletic Footwear,10,1970-01-01 03:00:00.088000,880,448.8,0.51,Online
West Gear,1185732,44451,West,Utah,Salt Lake City,Men's Apparel,19,88,1970-01-01 03:00:01.672000,836,0.5,Online
West Gear,1185732,44451,West,Utah,Salt Lake City,Women's Apparel,24,120,2880,1970-01-01 03:00:01.843000,0.64,Online
West Gear,1185732,44480,West,Utah,Salt Lake City,Men's Street Footwear,28,173,4844,2470.44,1970-01-01 03:00:00,Online
West Gear,1185732,2021-10-11 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,19,100,1900,950,0.5,Online
West Gear,1185732,2021-10-11 00:00:00,West,Utah,Salt Lake City,Women's Street Footwear,19,87,1653,809.97,0.49,Online
West Gear,1185732,2021-10-11 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,19,72,1368,752.4000000000001,0.55,Online
West Gear,1970-01-01 03:19:45.732000,2021-10-11 00:00:00,West,Utah,Salt Lake City,Men's Apparel,29,83,2407,1203.5,0.5,Online
West Gear,1185732,2021-10-11 00:00:00,West,Utah,Salt Lake City,Women's Apparel,32,104,3328,2063.36,0.62,Online
West Gear,1185732,44511,West,Utah,Salt Lake City,Men's Street Footwear,29,149,4321,2160.5,0.5,Online
West Gear,1185732,2021-11-11 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,20,108,2160,993.5999999999999,0.45999999999999996,Online
West Gear,1185732,2021-11-11 00:00:00,West,Utah,Salt Lake City,Women's Street Footwear,19,93,1767,848.16,0.48,Online
West Gear,1185732,2021-11-11 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,19,113,2147,1094.97,0.51,Online
West Gear,1185732,44511,West,Utah,Salt Lake City,Men's Apparel,1970-01-01 03:00:00.039000,91,3549,1739.01,0.49,Online
West Gear,1185732,44511,West,Utah,Salt Lake City,Women's Apparel,43,1970-01-01 03:00:00.113000,4859,3158.35,0.65,Online
West Gear,1185732,44540,West,Utah,Salt Lake City,Men's Street Footwear,39,203,1970-01-01 03:00:07.917000,4354.35,0.55,Online
West Gear,1185732,44540,West,Utah,Salt Lake City,Men's Athletic Footwear,28,145,4060,1970-01-01 03:00:01.989000,0.49,Online
West Gear,1185732,44540,West,Utah,Salt Lake City,Women's Street Footwear,29,113,3277,1540.1899999999998,1970-01-01 03:00:00,Online
West Gear,1185732,2021-12-10 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,27,112,3024,1542.24,0.51,Online
West Gear,1185732,2021-12-10 00:00:00,West,Utah,Salt Lake City,Men's Apparel,38,112,4256,2128,0.5,Online
West Gear,1185732,2021-12-10 00:00:00,West,Utah,Salt Lake City,Women's Apparel,42,125,5250,3202.5,0.61,Online
West Gear,1970-01-01 03:18:48.299000,2021-01-24 00:00:00,West,Utah,Salt Lake City,Men's Street Footwear,27,98,2646,1270.08,0.48,Online
West Gear,1128299,2021-01-24 00:00:00,West,Utah,Salt Lake City,Men's Athletic Footwear,39,105,4095,2006.55,0.49,Online
West Gear,1128299,44220,West,Utah,Salt Lake City,Women's Street Footwear,39,105,4095,1965.6,0.48,Online
West Gear,1128299,2021-01-24 00:00:00,West,Utah,Salt Lake City,Women's Athletic Footwear,39,58,2262,1040.52,0.45999999999999996,Online
West Gear,1128299,2021-01-24 00:00:00,West,Utah,Salt Lake City,Men's Apparel,42,44,1848,1016.4000000000001,0.55,Online
West Gear,1128299,2021-01-24 00:00:00,West,Utah,Salt Lake City,Women's Apparel,39,108,4212,1811.16,0.43,Online
West Gear,1128299,44251,West,Utah,Salt Lake City,Men's Street Footwear,1970-01-01 03:00:00.029000,117,3393,1526.85,0.44999999999999996,Online
West Gear,1128299,44251,West,Utah,Salt Lake City,Men's Athletic Footwear,39,1970-01-01 03:00:00.091000,3549,1703.52,0.48,Online
West Gear,1128299,44251,West,Utah,Salt Lake City,Women's Street Footwear,36,88,1970-01-01 03:00:03.168000,1425.6,0.44999999999999996,Online
West Gear,1128299,44251,West,Oregon,Portland,Women's Athletic Footwear,39,58,2262,1970-01-01 03:00:01.085000,0.48,Online
West Gear,1128299,44251,West,Oregon,Portland,Men's Apparel,42,38,1596,829.9200000000001,1970-01-01 03:00:00,Online
West Gear,1128299,2021-02-24 00:00:00,West,Oregon,Portland,Women's Apparel,37,85,3145,1258,0.4,Online
West Gear,1128299,2021-03-23 00:00:00,West,Oregon,Portland,Men's Street Footwear,38,128,4864,2383.36,0.49,Online
West Gear,1128299,2021-03-23 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,45,85,3825,1836,0.48,Online
West Gear,1970-01-01 03:18:48.299000,2021-03-23 00:00:00,West,Oregon,Portland,Women's Street Footwear,54,88,4752,2138.3999999999996,0.44999999999999996,Online
West Gear,1128299,2021-03-23 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,49,65,3185,1528.8,0.48,Online
West Gear,1128299,44278,West,Oregon,Portland,Men's Apparel,54,26,1404,744.12,0.53,Online
West Gear,1128299,2021-03-23 00:00:00,West,Oregon,Portland,Women's Apparel,49,87,4263,1790.46,0.42,Online
West Gear,1128299,2021-04-24 00:00:00,West,Oregon,Portland,Men's Street Footwear,51,124,6324,2909.04,0.45999999999999996,Online
West Gear,1128299,2021-04-24 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,54,83,4482,2196.18,0.49,Online
West Gear,1128299,44310,West,Oregon,Portland,Women's Street Footwear,1970-01-01 03:00:00.055000,85,4675,2244,0.48,Online
West Gear,1128299,44310,West,Oregon,Portland,Women's Athletic Footwear,41,1970-01-01 03:00:00.063000,2583,1291.5,0.5,Online
West Gear,1128299,44310,West,Oregon,Portland,Men's Apparel,48,36,1970-01-01 03:00:01.728000,864,0.5,Online
West Gear,1128299,44310,West,Oregon,Portland,Women's Apparel,59,84,4956,1970-01-01 03:00:02.230000,0.44999999999999996,Online
West Gear,1128299,44341,West,Oregon,Portland,Men's Street Footwear,48,145,6960,3131.9999999999995,1970-01-01 03:00:00,Online
West Gear,1128299,2021-05-25 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,50,105,5250,2415,0.45999999999999996,Online
West Gear,1128299,2021-05-25 00:00:00,West,Oregon,Portland,Women's Street Footwear,50,95,4750,2375,0.5,Online
West Gear,1128299,2021-05-25 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,49,83,4067,1952.1599999999999,0.48,Online
West Gear,1970-01-01 03:18:48.299000,2021-05-25 00:00:00,West,Oregon,Portland,Men's Apparel,41,44,1804,992.2,0.55,Online
West Gear,1128299,2021-05-25 00:00:00,West,Oregon,Portland,Women's Apparel,54,158,8532,3839.3999999999996,0.44999999999999996,Online
West Gear,1128299,44371,West,Oregon,Portland,Men's Street Footwear,51,225,11475,5622.75,0.49,Online
West Gear,1128299,2021-06-24 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,62,169,10478,5134.22,0.49,Online
West Gear,1128299,2021-06-24 00:00:00,West,Oregon,Portland,Women's Street Footwear,78,189,14742,6781.32,0.45999999999999996,Online
West Gear,1128299,2021-06-24 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,74,158,11692,5846,0.5,Online
West Gear,1128299,44371,West,Oregon,Portland,Men's Apparel,1970-01-01 03:00:00.086000,108,9288,4922.64,0.53,Online
West Gear,1128299,44371,West,Oregon,Portland,Women's Apparel,95,1970-01-01 03:00:00.189000,17955,8079.749999999999,0.44999999999999996,Online
West Gear,1128299,44400,West,Oregon,Portland,Men's Street Footwear,79,255,1970-01-01 03:00:20.145000,9669.6,0.48,Online
West Gear,1128299,44400,West,Oregon,Portland,Men's Athletic Footwear,85,196,16660,1970-01-01 03:00:07.830000,0.47,Online
West Gear,1128299,44400,West,Oregon,Portland,Women's Street Footwear,86,163,14018,6588.46,1970-01-01 03:00:00,Online
West Gear,1128299,2021-07-23 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,82,165,13530,6494.4,0.48,Online
West Gear,1128299,2021-07-23 00:00:00,West,Oregon,Portland,Men's Apparel,84,156,13104,6552,0.5,Online
West Gear,1128299,2021-07-23 00:00:00,West,Oregon,Portland,Women's Apparel,97,150,14550,6111,0.42,Online
West Gear,1970-01-01 03:18:48.299000,2021-08-24 00:00:00,West,Oregon,Portland,Men's Street Footwear,81,200,16200,7776,0.48,Online
West Gear,1128299,2021-08-24 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,76,233,17708,8676.92,0.49,Online
West Gear,1128299,44432,West,Oregon,Portland,Women's Street Footwear,68,195,13260,6497.4,0.49,Online
West Gear,1128299,2021-08-24 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,68,119,8092,3722.3199999999997,0.45999999999999996,Online
West Gear,1128299,2021-08-24 00:00:00,West,Oregon,Portland,Men's Apparel,65,128,8320,4409.6,0.53,Online
West Gear,1128299,2021-08-24 00:00:00,West,Oregon,Portland,Women's Apparel,69,73,5037,2216.28,0.44,Online
West Gear,1128299,44464,West,Oregon,Portland,Men's Street Footwear,1970-01-01 03:00:00.046000,122,5612,2525.3999999999996,0.44999999999999996,Online
West Gear,1128299,44464,West,Oregon,Portland,Men's Athletic Footwear,51,1970-01-01 03:00:00.122000,6222,2862.12,0.45999999999999996,Online
West Gear,1128299,44464,West,Oregon,Portland,Women's Street Footwear,49,75,1970-01-01 03:00:03.675000,1653.7499999999998,0.44999999999999996,Online
West Gear,1128299,44464,West,Oregon,Portland,Women's Athletic Footwear,49,52,2548,1970-01-01 03:00:01.172000,0.45999999999999996,Online
West Gear,1128299,44464,West,Oregon,Portland,Men's Apparel,58,59,3422,1813.66,1970-01-01 03:00:00,Online
West Gear,1128299,2021-09-25 00:00:00,West,Oregon,Portland,Women's Apparel,41,73,2993,1257.06,0.42,Online
West Gear,1128299,2021-10-24 00:00:00,West,Oregon,Portland,Men's Street Footwear,38,102,3876,1821.7199999999998,0.47,Online
West Gear,1128299,2021-10-24 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,50,142,7100,3265.9999999999995,0.45999999999999996,Online
West Gear,1970-01-01 03:18:48.299000,2021-10-24 00:00:00,West,Oregon,Portland,Women's Street Footwear,46,91,4186,2051.14,0.49,Online
West Gear,1128299,2021-10-24 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,44,81,3564,1710.72,0.48,Online
West Gear,1128299,44493,West,Oregon,Portland,Men's Apparel,51,75,3825,2065.5,0.54,Online
West Gear,1128299,2021-10-24 00:00:00,West,Oregon,Portland,Women's Apparel,58,105,6090,2618.7,0.43,Online
West Gear,1128299,2021-11-24 00:00:00,West,Oregon,Portland,Men's Street Footwear,44,173,7612,3501.5199999999995,0.45999999999999996,Online
West Gear,1128299,2021-11-24 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,48,195,9360,4680,0.5,Online
West Gear,1128299,44524,West,Oregon,Portland,Women's Street Footwear,1970-01-01 03:00:00.042000,128,5376,2688,0.5,Online
West Gear,1128299,44524,West,Oregon,Portland,Women's Athletic Footwear,51,1970-01-01 03:00:00.131000,6681,3073.2599999999998,0.45999999999999996,Online
West Gear,1128299,44524,West,Oregon,Portland,Men's Apparel,68,111,1970-01-01 03:00:07.548000,4075.92,0.54,Online
West Gear,1128299,44524,West,Oregon,Portland,Women's Apparel,76,149,11324,1970-01-01 03:00:04.756000,0.42,Online
West Gear,1128299,44553,West,Oregon,Portland,Men's Street Footwear,61,188,11468,5504.639999999999,1970-01-01 03:00:00,Online
West Gear,1128299,2021-12-23 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,72,218,15696,7377.12,0.47,Online
West Gear,1128299,2021-12-23 00:00:00,West,Oregon,Portland,Women's Street Footwear,67,165,11055,4974.749999999999,0.44999999999999996,Online
West Gear,1128299,2021-12-23 00:00:00,West,Oregon,Portland,Women's Athletic Footwear,67,143,9581,4311.45,0.44999999999999996,Online
West Gear,1970-01-01 03:18:48.299000,2021-12-23 00:00:00,West,Oregon,Portland,Men's Apparel,72,133,9576,4788,0.5,Online
West Gear,1128299,2021-12-23 00:00:00,West,Oregon,Portland,Women's Apparel,77,173,13321,5328.400000000001,0.4,Online
West Gear,1128299,44213,West,Oregon,Portland,Men's Street Footwear,33,100,3300,1683,0.51,Online
West Gear,1128299,2021-01-17 00:00:00,West,Oregon,Portland,Men's Athletic Footwear,42,100,4200,2268,0.54,Online
West Gear,1128299,2021-01-17 00:00:00,West,Oregon,Portland,Women's Street Footwear,43,112,4816,2600.6400000000003,0.54,Online
